"var","cor"
"Magnesium&Local_SLA_pet_ex&LeafNitrogen",0.49233155910062
"Local_Height&LeafShape&LeafWater",0.492311543483717
"Boron&FineRootTissueDensity&LeafArea",0.492299973756247
"Nitrogen&LeafDryMassSingle&LeafShape",0.492031211139893
"Carbon&LeafWater&StomataConductance_mass",0.49201931092844
"Magnesium&Phosphorus&TRY_SLA_pet_inc",0.491983910364807
"Nitrogen&FineRootDiameter&LDMC",0.491959814529138
"Sulfur&LDMC&LeafletNum",0.491936691422765
"Calcium&Local_SeedDryMass&TRY_SLA_pet_undef",0.491891351152102
"Copper&Sulfur&LeafNitrogen",0.491880634849523
"Manganese&LeafFreshMass&LeafPhoto_area",0.491639063198299
"Nitrogen&Phosphorus&Local_SeedDryMass",0.491614789211078
"Manganese&Potassium&LeafNitrogen",0.491610724891399
"Local_P.A&FineRootDiameter&LeafDelta13Carbon",0.491520023062069
"Copper&Local_LeafBladeArea&LeafDelta13Carbon",0.491425774933824
"Aluminum&LeafShape&Try_SeedDryMass",0.49140147350122
"Boron&Local_SeedDryMass&PlantHeightGen",0.491238278205379
"Manganese&LeafNitrogen&StomataConductance_area",0.491223972632216
"Potassium&LeafletNum&StomataConductance_mass",0.491218525611763
"TRY_SLA_pet_inc&LDMC&StomataConductance_area",0.491198485336318
"Aluminum&Local_SeedDryMass&LeafShape",0.491188438887696
"Nitrogen&Zinc&LeafPhoto_mass",0.4909824440496
"Manganese&Nitrogen&StomataConductance_mass",0.490979191063769
"Boron&FineRootDiameter&Try_SeedDryMass",0.490955856062737
"Copper&Nitrogen&LeafDelta13Carbon",0.490848876191835
"FineRootDiameter&LeafPhoto_mass&LeafShape",0.490829586003641
"Carbon&Nitrogen&Sulfur",0.490678516405645
"Aluminum&Potassium&LeafPhoto_mass",0.490641149450747
"Potassium&LeafFreshMass&LeafPhoto_mass",0.49052809645112
"Boron&FineRootDiameter&StomataConductance_area",0.49036948812276
"Copper&Manganese&Sulfur",0.490263890361213
"Nitrogen&LeafFreshMass&LeafNitrogen",0.490021099402535
"Nitrogen&TRY_SLA_pet_ex&Try_SeedDryMass",0.489869341428391
"Magnesium&Sulfur&Try_SeedDryMass",0.489867623005054
"Aluminum&Magnesium&Try_SeedDryMass",0.489858954126388
"Calcium&FineRootDiameter&LeafDelta13Carbon",0.489858592575588
"Calcium&Sodium&StomataConductance_area",0.489670715546367
"Boron&Potassium&PlantHeightGen",0.489530244639574
"FineRootTissueDensity&LDMC&LeafletNum",0.489505685602354
"Boron&FineRootDiameter&FineRootTissueDensity",0.489438061467354
"Local_SLA_pet_ex&LeafNitrogen&LeafShape",0.489283699117446
"Sulfur&LeafNitrogen&LeafShape",0.489091458883612
"Iron&LDMC&LeafPhoto_mass",0.489028604014166
"TRY_SLA_pet_inc&LDMC&LeafWater",0.488924192551216
"Manganese&Nitrogen&TRY_SLA_pet_inc",0.488842807014792
"Sulfur&FineRootTissueDensity&LeafWater",0.488771203377801
"Magnesium&Phosphorus&Sulfur",0.488658647840806
"FineRootDiameter&LeafShape&LeafWater",0.488625038432356
"Magnesium&LeafDryMassSingle&LDMC",0.488592234389859
"Iron&LDMC&StomataConductance_area",0.488452420345639
"Boron&FineRootDiameter&TRY_SLA_pet_ex",0.488451046740178
"Nitrogen&Zinc&FineRootTissueDensity",0.488450252344384
"Manganese&Nitrogen&Local_SLA_pet_ex",0.488250190373996
"Potassium&Sulfur&LeafletNum",0.488218093040052
"Carbon&LeafPhoto_area&LeafShape",0.488217218760033
"Potassium&Zinc&LeafPhoto_area",0.488076685675991
"LeafPhoto_area&LeafWater&StomataConductance_area",0.488074468102734
"Manganese&Sulfur&FineRootTissueDensity",0.488017926810631
"Aluminum&Magnesium&Local_SeedDryMass",0.487963784976363
"Magnesium&LeafPhoto_area&LeafShape",0.487770997534219
"Nitrogen&LeafShape&Try_SeedDryMass",0.487755414274896
"Phosphorus&TRY_SLA_pet_ex&LeafNitrogen",0.487731932285157
"Copper&TRY_SLA_pet_ex&TRY_SLA_pet_inc",0.487524739012123
"Potassium&LeafDelta13Carbon&StomataConductance_area",0.487502804438477
"Sodium&TRY_SLA_pet_ex&LeafShape",0.487329951190687
"Magnesium&LeafFreshMass&LeafShape",0.48732892531377
"Potassium&FineRootTissueDensity&LeafArea",0.487299216777105
"Aluminum&Nitrogen&LeafNitrogen",0.487264361130015
"Magnesium&Sulfur&LeafFreshMass",0.487240506314264
"Boron&Sodium&StomataConductance_area",0.487227338538175
"Potassium&LDMC&LeafFreshMass",0.487166888479783
"Nitrogen&LeafDelta13Carbon&LeafletNum",0.486846690632978
"Magnesium&Potassium&Local_Height",0.486692978990215
"Nitrogen&Local_SLA_pet_ex&TRY_SLA_pet_inc",0.48657826042702
"Magnesium&Local_P.A.L&LDMC",0.486547845473548
"Magnesium&FineRootDiameter&TRY_SLA_pet_ex",0.48648228885926
"Iron&Magnesium&TRY_SLA_pet_undef",0.486396222858604
"Potassium&LeafFreshMass&LeafWater",0.485968134887875
"Copper&Manganese&LeafFreshMass",0.485924323079549
"Calcium&TRY_SLA_pet_inc&PlantHeightVeg",0.485648469738966
"Local_SLA_pet_ex&LeafDelta13Carbon&PlantHeightVeg",0.485604043714464
"Nitrogen&FineRootTissueDensity&LeafDelta13Carbon",0.485510650673629
"Iron&Magnesium&Local_LeafBladeArea",0.485236394501789
"Sulfur&FineRootTissueDensity&StomataConductance_area",0.484984956668371
"Magnesium&LeafArea&StomataConductance_area",0.484982013376774
"TRY_SLA_pet_undef&LeafNitrogen&LeafShape",0.484868080894504
"Copper&Nitrogen&LeafFreshMass",0.484837539307536
"Copper&Zinc&LeafPhoto_mass",0.484829725651866
"Manganese&Local_P.A.L&LeafWater",0.484699473932989
"Copper&Local_P.A&LeafShape",0.484654618853904
"LeafDryMassSingle&LDMC&LeafPhoto_area",0.484631236123624
"Magnesium&TRY_SLA_pet_undef&LeafShape",0.484213147889356
"Carbon&Potassium&LeafPhoto_mass",0.484032834020013
"Magnesium&Local_LeafBladeArea&LDMC",0.484026195627561
"Copper&Sulfur&FineRootDiameter",0.483979694480744
"Boron&TRY_SLA_pet_undef&StomataConductance_mass",0.48388883371144
"Magnesium&FineRootDiameter&LeafletNum",0.483797025219586
"FineRootDiameter&TRY_SLA_pet_ex&LeafDelta13Carbon",0.483783845024398
"Iron&Nitrogen&LeafWater",0.483651551218378
"Calcium&Local_LeafBladeArea&TRY_SLA_pet_undef",0.4834870176935
"Zinc&LDMC&LeafPhoto_area",0.483315309624474
"Calcium&TRY_SLA_pet_undef&Try_SeedDryMass",0.483284598558286
"Carbon&Local_P.A&LeafShape",0.482852164854941
"Potassium&Local_LeafBladeArea&LeafWater",0.482740718630064
"Copper&Local_LeafBladeArea&TRY_SLA_pet_ex",0.482603450731551
"Magnesium&Local_P.A&TRY_SLA_pet_undef",0.482446968384794
"Magnesium&Local_LeafBladeArea&LeafShape",0.482341539729073
"Calcium&Zinc&Local_Height",0.482304412484486
"Manganese&LeafNitrogen&StomataConductance_mass",0.482247327790375
"LDMC&LeafPhoto_area&LeafPhoto_mass",0.482238035095069
"Sulfur&Local_P.A&LeafDelta13Carbon",0.482080676532773
"Nitrogen&LeafShape&LeafletNum",0.481943598128914
"Phosphorus&Local_P.A&LeafDelta13Carbon",0.481927954465733
"Nitrogen&LeafNitrogen&LeafShape",0.481845180623882
"Nitrogen&LeafPhoto_area&LeafShape",0.48173544214612
"Nitrogen&TRY_SLA_pet_ex&LeafDelta13Carbon",0.481727502410536
"Magnesium&Local_SeedDryMass&Try_SeedDryMass",0.481561020533692
"Magnesium&LeafDryMassSingle&LeafShape",0.481529517382392
"FineRootDiameter&LDMC&LeafWater",0.481337953622325
"Calcium&Local_Height&TRY_SLA_pet_inc",0.481249010464437
"Magnesium&LeafPhoto_area&LeafletNum",0.481149823155674
"LeafNitrogen&LeafPhoto_area&LeafPhoto_mass",0.480974606379498
"Calcium&Local_LeafBladeArea&LeafDryMassSingle",0.480962801167702
"Iron&Potassium&LeafWater",0.480939472893115
"Local_P.A&LeafDelta13Carbon&LeafPhoto_mass",0.480748542687839
"Boron&Local_Height&LDMC",0.480669427452701
"Magnesium&Potassium&PlantHeightVeg",0.480551360565193
"Nitrogen&Local_LeafBladeArea&LeafNitrogen",0.480548882451677
"Magnesium&LeafDryMassSingle&LeafWater",0.480474800140728
"FineRootTissueDensity&LeafArea&LDMC",0.480294045700723
"Boron&Local_SLA_pet_ex&TRY_SLA_pet_undef",0.480168320831174
"Manganese&Local_P.A.L&StomataConductance_mass",0.480132713553462
"Carbon&LeafShape&StomataConductance_area",0.480055258591459
"Iron&Nitrogen&LeafPhoto_area",0.47992839652848
"Carbon&Local_SLA_pet_ex&StomataConductance_area",0.47983791612342
"Magnesium&Manganese&TRY_SLA_pet_ex",0.479797066298119
"Magnesium&Local_P.A.L&LeafShape",0.479779508850621
"Aluminum&Carbon&Nitrogen",0.479587792324555
"LeafDelta15Nitrogen&LeafPhoto_mass&LeafShape",0.479558137575962
"Manganese&Potassium&Local_P.A.L",0.479477738043049
"Copper&Local_LeafBladeArea&LeafPhoto_area",0.479384733998561
"Nitrogen&Sulfur&StomataConductance_area",0.479324242137216
"LeafDryMassSingle&LDMC&StomataConductance_area",0.47929671666477
"Manganese&LeafWater&StomataConductance_mass",0.479242751235037
"LeafNitrogen&LeafPhoto_mass&StomataConductance_area",0.479230404477757
"Copper&Nitrogen&LeafletNum",0.479013644556599
"Magnesium&Local_SLA_pet_ex&FineRootDiameter",0.47900126348839
"Boron&Sodium&Local_LeafBladeArea",0.478944847740354
"Sulfur&TRY_SLA_pet_undef&LDMC",0.478938255112513
"Carbon&LeafArea&LeafShape",0.478918249044054
"Copper&Sulfur&Local_SeedDryMass",0.478774493370288
"TRY_SLA_pet_ex&TRY_SLA_pet_undef&LeafWater",0.47876152233542
"Iron&Magnesium&Phosphorus",0.478756143086991
"Magnesium&Local_P.A&LeafPhoto_area",0.47869380148751
"Manganese&Local_SLA_pet_ex&LeafPhoto_area",0.478568622408661
"Magnesium&LeafWater&PlantHeightGen",0.478548600841376
"Potassium&TRY_SLA_pet_inc&LeafShape",0.478514325885818
"Phosphorus&Local_LeafBladeArea&LeafShape",0.478463800606892
"LDMC&LeafletNum&Try_SeedDryMass",0.478421050474241
"Boron&Local_SeedDryMass&TRY_SLA_pet_undef",0.478411502977621
"LDMC&LeafPhoto_area&Try_SeedDryMass",0.478364507413546
"Calcium&Local_LeafBladeArea&Local_Height",0.478242914947473
"Nitrogen&Sulfur&Try_SeedDryMass",0.478169144349429
"Carbon&Nitrogen&Local_SLA_pet_ex",0.477815646902234
"Manganese&LeafPhoto_mass&StomataConductance_mass",0.477774354155192
"Calcium&PlantHeightVeg&StomataConductance_mass",0.477619776749385
"Boron&Local_LeafBladeArea&FineRootDiameter",0.477555428261086
"Aluminum&TRY_SLA_pet_ex&LeafShape",0.477516762810693
"Carbon&LeafPhoto_mass&StomataConductance_area",0.47749215207401
"LeafDryMassSingle&LeafPhoto_mass&LeafShape",0.477331294969328
"Carbon&FineRootTissueDensity&StomataConductance_area",0.477287220901168
"Magnesium&Manganese&Local_LeafBladeArea",0.477126455000139
"Copper&TRY_SLA_pet_ex&LeafNitrogen",0.477026808358727
"TRY_SLA_pet_inc&LeafPhoto_mass&LeafWater",0.476850310994403
"FineRootTissueDensity&LeafPhoto_mass&StomataConductance_mass",0.476804436087683
"Copper&FineRootTissueDensity&Try_SeedDryMass",0.476638834993369
"Local_P.A.L&LDMC&LeafWater",0.47650706771702
"TRY_SLA_pet_inc&LDMC&LeafPhoto_area",0.476500622916257
"Potassium&Local_P.A.L&LeafWater",0.476415725579431
"Manganese&Potassium&Local_SLA_pet_ex",0.476370652363612
"Carbon&Manganese&LeafWater",0.476302426496538
"Copper&Local_P.A.L&LDMC",0.476230716951272
"Iron&Nitrogen&StomataConductance_area",0.476148992051414
"Manganese&Nitrogen&LeafArea",0.476094177008316
"Aluminum&Magnesium&Phosphorus",0.475976934268368
"Boron&LeafArea&LeafDelta15Nitrogen",0.475906019474718
"Local_P.A.L&LDMC&LeafPhoto_area",0.475876928655938
"Local_Height&LDMC&LeafShape",0.475844875357065
"Magnesium&LeafletNum&Try_SeedDryMass",0.475836591769359
"Copper&Local_SLA_pet_ex&LeafDelta13Carbon",0.475791436825324
"Carbon&Local_SLA_pet_ex&LeafDelta13Carbon",0.475711099361153
"Nitrogen&Phosphorus&LeafDelta15Nitrogen",0.475641196923266
"Calcium&Sodium&LeafPhoto_area",0.47563294745031
"Aluminum&Magnesium&Local_SLA_pet_ex",0.475602594658286
"Aluminum&Phosphorus&LeafShape",0.475537036402482
"Copper&Potassium&Local_SeedDryMass",0.475530926082834
"Nitrogen&LeafDelta15Nitrogen&StomataConductance_area",0.47552977984532
"Iron&Sulfur&LDMC",0.475397727574008
"Carbon&Potassium&LeafPhoto_area",0.475376304985303
"Copper&Phosphorus&Sulfur",0.47537457610757
"Boron&Phosphorus&PlantHeightVeg",0.475326368994415
"Magnesium&Zinc&StomataConductance_area",0.475238119578204
"Potassium&Local_LeafBladeArea&LeafShape",0.475143324960316
"Magnesium&LeafShape&PlantHeightVeg",0.474965215349564
"Iron&Magnesium&Local_SLA_pet_ex",0.4747721504589
"Manganese&Local_LeafBladeArea&LeafNitrogen",0.474650488986973
"Aluminum&Nitrogen&Phosphorus",0.474608809139939
"Carbon&Local_SeedDryMass&LeafPhoto_area",0.474449067386079
"Local_SeedDryMass&LDMC&LeafletNum",0.474444686536893
"Copper&LeafPhoto_area&StomataConductance_mass",0.474427185142086
"Aluminum&Magnesium&Local_P.A.L",0.474406419626128
"Potassium&Local_P.A&LeafWater",0.474295902299782
"Potassium&Sodium&LeafShape",0.474248010196346
"Carbon&Manganese&LDMC",0.474212252268755
"Nitrogen&LeafDelta15Nitrogen&LeafletNum",0.473904269044418
"Manganese&TRY_SLA_pet_ex&LeafWater",0.473862218502355
"Copper&Local_LeafBladeArea&LeafPhoto_mass",0.473837542048904
"Carbon&Sulfur&FineRootTissueDensity",0.473807877206934
"Calcium&FineRootTissueDensity&PlantHeightGen",0.473766169628435
"Manganese&Sulfur&LeafWater",0.473593525321451
"Calcium&Local_P.A&LeafNitrogen",0.473586479615611
"Boron&TRY_SLA_pet_undef&Try_SeedDryMass",0.473512427092059
"Carbon&Magnesium&FineRootDiameter",0.473308663821531
"Boron&LeafDelta13Carbon&LeafWater",0.473278874343056
"Aluminum&Nitrogen&StomataConductance_area",0.473215473996759
"Aluminum&LDMC&LeafWater",0.473169679752506
"LeafNitrogen&LeafShape&LeafletNum",0.473083934040899
"Local_SeedDryMass&LDMC&LeafPhoto_area",0.473000019176517
"Aluminum&Potassium&LDMC",0.472950339011564
"Iron&LeafShape&LeafWater",0.472924888850928
"Boron&Potassium&TRY_SLA_pet_undef",0.472917039757957
"Manganese&Sulfur&LeafPhoto_area",0.472817193507885
"FineRootDiameter&TRY_SLA_pet_undef&LeafNitrogen",0.472802950068516
"Boron&Local_P.A&LeafPhoto_mass",0.472739008490808
"Manganese&LeafWater&LeafletNum",0.472668940019106
"Carbon&FineRootDiameter&TRY_SLA_pet_inc",0.472386215350309
"Iron&TRY_SLA_pet_ex&LeafShape",0.472336588341693
"LDMC&LeafPhoto_area&StomataConductance_area",0.47231990272099
"Copper&LDMC&LeafShape",0.4721985625384
"Aluminum&Nitrogen&Local_SLA_pet_ex",0.472160037914123
"Calcium&Sodium&LDMC",0.472011432188814
"Copper&TRY_SLA_pet_ex&PlantHeightVeg",0.471869397780168
"Calcium&Local_LeafBladeArea&LeafArea",0.47172919590785
"LeafDelta15Nitrogen&LeafShape&LeafletNum",0.47170722400995
"Magnesium&LeafPhoto_mass&StomataConductance_area",0.47168250519725
"Magnesium&Potassium&LeafArea",0.471534287371869
"Copper&Nitrogen&LeafDelta15Nitrogen",0.471495195741959
"Copper&Phosphorus&LeafWater",0.471263317855952
"Carbon&Nitrogen&LeafNitrogen",0.471226847918891
"Nitrogen&Local_Height&LeafPhoto_mass",0.471209949562766
"Potassium&LeafDryMassSingle&LeafPhoto_area",0.471176266592568
"Nitrogen&Local_SLA_pet_ex&LeafDelta15Nitrogen",0.471169641000257
"Potassium&Local_P.A&LDMC",0.471168845637576
"Potassium&LeafDryMassSingle&LeafWater",0.471111761400844
"Magnesium&Potassium&Local_P.A",0.471106182489855
"Copper&Local_SeedDryMass&Try_SeedDryMass",0.471105048718302
"Iron&Nitrogen&Phosphorus",0.470771050280877
"Boron&LeafArea&LDMC",0.470684449297859
"Magnesium&Local_Height&FineRootTissueDensity",0.470518763166868
"Manganese&Sodium&LDMC",0.470508500067852
"Copper&LeafFreshMass&LeafPhoto_area",0.470498946075285
"Sulfur&LDMC&StomataConductance_area",0.47031463739535
"Calcium&LeafNitrogen&PlantHeightGen",0.470293494192546
"Magnesium&Phosphorus&LeafDelta15Nitrogen",0.470245002522533
"Manganese&Sulfur&LeafFreshMass",0.470016152081065
"Calcium&LeafDryMassSingle&LeafFreshMass",0.46997848362857
"Local_P.A&TRY_SLA_pet_ex&LeafWater",0.46995915412611
"Local_P.A.L&LDMC&LeafletNum",0.469931763683462
"LeafPhoto_area&LeafPhoto_mass&LeafWater",0.469865968849083
"Manganese&Nitrogen&LeafletNum",0.469637002627273
"Carbon&Sulfur&LeafWater",0.469557187700575
"Local_LeafBladeArea&LDMC&LeafWater",0.469325707132866
"Copper&Manganese&LeafDelta15Nitrogen",0.46932329580245
"Iron&Nitrogen&LeafletNum",0.468990796487373
"Copper&Manganese&Local_SeedDryMass",0.468961197025653
"Carbon&Local_SeedDryMass&LDMC",0.468957988203385
"Copper&Manganese&Local_LeafBladeArea",0.468913937184085
"Copper&Potassium&Try_SeedDryMass",0.468900392298698
"Boron&Local_P.A&LeafDelta15Nitrogen",0.468791938743304
"Copper&FineRootDiameter&LeafletNum",0.468769948969882
"Nitrogen&Local_P.A.L&Local_SLA_pet_ex",0.468532350507707
"Calcium&PlantHeightGen&StomataConductance_mass",0.468488683526641
"Carbon&Potassium&LeafWater",0.468472217914258
"LeafShape&LeafletNum&StomataConductance_area",0.468458234790385
"Aluminum&Boron&Zinc",0.468326601041458
"Calcium&Magnesium&PlantHeightVeg",0.468290658557756
"Magnesium&FineRootTissueDensity&PlantHeightGen",0.468251837090517
"Calcium&Sodium&Local_SeedDryMass",0.467923718778504
"Boron&Zinc&TRY_SLA_pet_ex",0.46778757177305
"Iron&Magnesium&LeafNitrogen",0.467777327186542
"Phosphorus&Potassium&LeafWater",0.467616780013331
"Sulfur&LDMC&LeafWater",0.467606224851419
"Calcium&LeafPhoto_area&PlantHeightGen",0.467535974725616
"Magnesium&Local_Height&LeafWater",0.467448100218506
"Nitrogen&Local_SLA_pet_ex&LeafDryMassSingle",0.467420203819796
"Copper&Magnesium&Local_P.A",0.467287251253731
"Carbon&Nitrogen&Try_SeedDryMass",0.467233544501635
"Potassium&Sulfur&Zinc",0.467114788418745
"Local_LeafBladeArea&LeafPhoto_area&LeafPhoto_mass",0.467000556891498
"Iron&LDMC&LeafWater",0.466834959117542
"Aluminum&Nitrogen&StomataConductance_mass",0.466701623608653
"Calcium&Local_Height&FineRootTissueDensity",0.466604482997631
"FineRootDiameter&LDMC&LeafShape",0.46655421877221
"Manganese&Local_SLA_pet_ex&StomataConductance_area",0.466522084845176
"Calcium&Local_Height&LDMC",0.466497683483953
"Iron&Nitrogen&StomataConductance_mass",0.466496485612188
"Potassium&LeafWater&PlantHeightVeg",0.466443044818383
"Potassium&Local_P.A&LeafPhoto_mass",0.466432780921477
"Local_LeafBladeArea&LDMC&LeafShape",0.466413706924237
"Carbon&Iron&Nitrogen",0.466322268400956
"Copper&Sulfur&Local_SLA_pet_ex",0.466198024084621
"FineRootTissueDensity&LeafShape&StomataConductance_mass",0.466173088371546
"Magnesium&Local_SeedDryMass&LeafNitrogen",0.466173022969415
"Zinc&LDMC&Try_SeedDryMass",0.466031364685594
"Calcium&Phosphorus&Sodium",0.465998774021485
"Magnesium&FineRootDiameter&LeafShape",0.465796896865928
"Magnesium&Local_SLA_pet_ex&LeafShape",0.465644851531777
"Aluminum&Boron&Phosphorus",0.465583454729324
"Phosphorus&LeafShape&StomataConductance_area",0.465542183587365
"Potassium&TRY_SLA_pet_undef&LeafNitrogen",0.465513795686183
"Nitrogen&Phosphorus&PlantHeightVeg",0.465446647706538
"Nitrogen&Zinc&Local_SLA_pet_ex",0.465400754125718
"Potassium&Local_Height&StomataConductance_mass",0.465306087359745
"Copper&Potassium&LeafDelta13Carbon",0.465269899186986
"Boron&FineRootDiameter&LeafWater",0.465185928118882
"Boron&Local_SeedDryMass&FineRootDiameter",0.465088962064619
"Nitrogen&TRY_SLA_pet_undef&LeafDelta13Carbon",0.465008570507193
"TRY_SLA_pet_ex&LeafWater&StomataConductance_area",0.464897675482893
"Iron&Nitrogen&TRY_SLA_pet_inc",0.464855443623336
"Boron&LeafDelta15Nitrogen&PlantHeightVeg",0.464691295756444
"FineRootTissueDensity&LeafDelta13Carbon&LeafShape",0.464459093341301
"Nitrogen&Sulfur&LeafPhoto_area",0.464368194761796
"Calcium&TRY_SLA_pet_undef&LeafDryMassSingle",0.464344052261667
"Nitrogen&FineRootTissueDensity&LeafNitrogen",0.464217355676979
"Magnesium&TRY_SLA_pet_undef&LeafPhoto_area",0.464174682220036
"Nitrogen&FineRootDiameter&LeafNitrogen",0.464166661854812
"Potassium&LeafPhoto_area&StomataConductance_area",0.464136888869843
"Copper&Magnesium&PlantHeightGen",0.464135992859111
"Boron&FineRootDiameter&LeafFreshMass",0.464077336064013
"Potassium&Local_SeedDryMass&Try_SeedDryMass",0.464031158896494
"Manganese&Potassium&PlantHeightVeg",0.463949660287624
"Manganese&LeafDryMassSingle&StomataConductance_mass",0.463901457359866
"Nitrogen&Phosphorus&LeafletNum",0.463711504587611
"Iron&Magnesium&Local_P.A.L",0.463703040705147
"Magnesium&Manganese&LeafNitrogen",0.463669743144474
"Calcium&Local_Height&LeafDryMassSingle",0.46351273923992
"Aluminum&Nitrogen&LeafletNum",0.463504924399016
"LDMC&Try_SeedDryMass&StomataConductance_area",0.463431623919198
"Sulfur&FineRootTissueDensity&LeafDelta15Nitrogen",0.463343974877847
"Magnesium&LeafArea&LeafShape",0.463331202292296
"Nitrogen&LeafDelta13Carbon&LeafWater",0.46321126839834
"Boron&LDMC&PlantHeightGen",0.463035322008322
"Local_SeedDryMass&LeafNitrogen&LeafShape",0.462964926343617
"Nitrogen&Local_P.A.L&FineRootTissueDensity",0.46288536948308
"Potassium&LeafDelta13Carbon&LeafletNum",0.462885119805203
"Local_P.A&TRY_SLA_pet_ex&LeafNitrogen",0.462819883874633
"Manganese&LeafDryMassSingle&LeafNitrogen",0.462783970055094
"Boron&Local_P.A.L&PlantHeightVeg",0.462711546676019
"Nitrogen&Zinc&StomataConductance_area",0.46257377432629
"Nitrogen&LeafNitrogen&LeafDelta15Nitrogen",0.462459232101407
"Magnesium&LeafNitrogen&LeafDelta15Nitrogen",0.462367666140514
"Carbon&Nitrogen&LeafDelta15Nitrogen",0.462198958953296
"Magnesium&LeafFreshMass&LeafletNum",0.462144349808376
"Nitrogen&Phosphorus&Local_Height",0.462057639593977
"Copper&Local_P.A.L&LeafDelta15Nitrogen",0.461447550057294
"Magnesium&Sulfur&StomataConductance_mass",0.461440656878668
"Potassium&LeafDelta13Carbon&Try_SeedDryMass",0.461415510591632
"Iron&Potassium&LDMC",0.461290222669055
"Potassium&Zinc&LeafPhoto_mass",0.461258732573716
"Aluminum&Nitrogen&LeafWater",0.461143079976214
"Aluminum&Nitrogen&LeafPhoto_area",0.46102119669494
"Magnesium&Nitrogen&Local_P.A",0.460966865264473
"Potassium&LeafDryMassSingle&LDMC",0.460962551799659
"Copper&Potassium&LDMC",0.460911945257731
"Manganese&LeafDryMassSingle&LeafWater",0.460871867921995
"Carbon&Potassium&LeafDelta15Nitrogen",0.460865031526561
"Nitrogen&LeafShape&StomataConductance_mass",0.460555121280534
"Potassium&Local_P.A.L&LeafPhoto_mass",0.460344674656428
"Carbon&Manganese&Nitrogen",0.460288998446946
"Carbon&Potassium&Zinc",0.460210862530405
"Carbon&TRY_SLA_pet_inc&LeafShape",0.460184197818842
"Nitrogen&Local_LeafBladeArea&FineRootTissueDensity",0.459695167440469
"Sodium&Local_P.A&LDMC",0.45963030712618
"Magnesium&Sodium&LeafNitrogen",0.459603858012055
"Potassium&Local_SeedDryMass&LeafDelta13Carbon",0.459598697868445
"Local_P.A&TRY_SLA_pet_ex&LDMC",0.459460778538463
"Boron&Potassium&Local_P.A",0.45934877729861
"Calcium&Manganese&PlantHeightGen",0.459348388515693
"Phosphorus&Potassium&LDMC",0.459249536295061
"Calcium&PlantHeightGen&Try_SeedDryMass",0.459115945564768
"Phosphorus&Local_LeafBladeArea&LeafPhoto_mass",0.459029604719385
"Potassium&Local_SLA_pet_ex&FineRootTissueDensity",0.458991322360618
"Carbon&Nitrogen&Local_SeedDryMass",0.458901200799822
"Calcium&Sodium&Try_SeedDryMass",0.45880022138417
"FineRootTissueDensity&LeafPhoto_mass&LeafWater",0.458744643108135
"LeafDryMassSingle&LDMC&LeafWater",0.458701491762417
"Potassium&LeafArea&TRY_SLA_pet_inc",0.458666660320811
"Boron&Phosphorus&FineRootDiameter",0.458644940215715
"Local_SeedDryMass&LDMC&StomataConductance_area",0.458563917064931
"Carbon&Nitrogen&LeafDryMassSingle",0.458546368000961
"Sulfur&FineRootTissueDensity&TRY_SLA_pet_undef",0.458498927036012
"Nitrogen&FineRootTissueDensity&TRY_SLA_pet_undef",0.458495063213253
"Calcium&LeafArea&TRY_SLA_pet_ex",0.458410664118586
"Copper&Potassium&StomataConductance_area",0.458392357018036
"Carbon&Nitrogen&StomataConductance_area",0.45837949620697
"LeafDryMassSingle&LDMC&LeafletNum",0.458215574286313
"Nitrogen&Phosphorus&Try_SeedDryMass",0.458118123615213
"Sodium&Local_P.A&LeafDelta13Carbon",0.458040158634956
"TRY_SLA_pet_undef&LDMC&LeafletNum",0.458014093259945
"Calcium&Sodium&Zinc",0.457892899991623
"Carbon&Magnesium&Sodium",0.457774347065483
"Iron&Nitrogen&LeafDelta13Carbon",0.457675054038701
"Nitrogen&Local_SeedDryMass&LeafNitrogen",0.457570326014575
"Aluminum&Magnesium&Sulfur",0.457551069176136
"Potassium&Local_SLA_pet_ex&LeafDelta13Carbon",0.457529271424869
"TRY_SLA_pet_inc&LDMC&StomataConductance_mass",0.457435473093443
"Aluminum&Iron&LeafShape",0.457434984540237
"Nitrogen&Sulfur&StomataConductance_mass",0.457395846329664
"LeafNitrogen&LeafDelta15Nitrogen&LeafShape",0.457251622617096
"Zinc&LeafPhoto_area&LeafShape",0.45716215645938
"Manganese&Potassium&TRY_SLA_pet_inc",0.457017875051107
"Magnesium&Sodium&LeafWater",0.457009375353443
"Copper&Nitrogen&LeafNitrogen",0.456891224278019
"Local_P.A&TRY_SLA_pet_undef&LeafDelta13Carbon",0.456889323496063
"Boron&Sodium&Local_P.A",0.45688049072642
"Manganese&Local_LeafBladeArea&TRY_SLA_pet_inc",0.456692135451486
"Magnesium&LeafFreshMass&LeafWater",0.456144912612771
"LeafPhoto_area&LeafPhoto_mass&LeafShape",0.456043590253928
"Calcium&Local_Height&LeafPhoto_area",0.455952172425022
"FineRootDiameter&TRY_SLA_pet_undef&LeafWater",0.455936593554849
"Carbon&Potassium&Try_SeedDryMass",0.455613020989345
"Potassium&Sulfur&LeafDelta13Carbon",0.455574694238804
"Potassium&Local_P.A&FineRootTissueDensity",0.45551871849905
"Copper&Local_LeafBladeArea&FineRootTissueDensity",0.455432395845413
"Local_P.A.L&LeafWater&LeafletNum",0.455431783979302
